description;web_url;s3_object_path;exists_in_s3;exists_metadata_json;file_extension
...;https://movil.colombiaaprende.edu.co/contenidos/material/documentos-para-potenciar-tus-emociones#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_documentos-para-potenciar-tus-emociones.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a8/0c/InfografíaEstatica_L1R2_Mod0.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=195;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e3/0c/Ley 30 de 1992.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ed/c9/MEN_ESC_C4_M1_VT02_Ver2_liviana.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f9/4b/05Cierre_39.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.3.26.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=187;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/bb/3e/MEN_PTA_C6_INF02.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/56/c2/._Guia_encuentro_sincronico_modulo1.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/contenidos/material/lecturas#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_lecturas.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.3.1.4.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c0/77/M2S12_R1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=277;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b8/a8/ANEXO 0. E II PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=306;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/bb/f5/VICEMEN_C3_CUR2_S3_PL07_V02.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea1_ruta2_mod0.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Establecimientos%20Educativos/Conexi%C3%B3n%20Emociones/M%C3%B3dulo%200%20-%20Introducci%C3%B3n/audio/linea1_ruta2_modulo0_POD.txt;False;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.4.29.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=357;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d3/f1/Ficha-3-bis.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.25.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/03/d1/MEN_PTA_C8_ANEXO10_TEXTO_EXPOSITIVO_EXPLICATIVO.PDF;True;True;PDF
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/preescolar-educacion-inicial/crecer-juntos-en-casa-actividades-para-jugar-y#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_preescolar-educacion-inicial_crecer-juntos-en-casa-actividades-para-jugar-y.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/basica-primaria/educacion-en-la-ruralidad-escuela-nueva-ciencias-naturales#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_basica-primaria_educacion-en-la-ruralidad-escuela-nueva-ciencias-naturales.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=201;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ec/67/GuiaDelParticipanteLaPoliticaPublicaEnEducacion_Bienvenida.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=335;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/8d/39/3.ModelosCurricularesParaLaArticulacio´nModulo3.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.12.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=266;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c4/06/CAT-M2-VID-INF-1-720p.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=251;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a3/cd/MEN_ESC_C1_M2_VS01_Ver2.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/55/80/MEN_PTA_C3_ANEXO1_RELOJ.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/educacion-socioemocional-para-todos-los-niveles/paso-paso-programa-de-educacion#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_educacion-socioemocional-para-todos-los-niveles_paso-paso-programa-de-educacion.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/cb/c1/M2S9_R3.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.5.40.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/71/8d/MEN_PTA_C3_ANEXO1_TEJIDO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.3.20.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=382;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d4/5d/ANEXO1~1.DOC.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=73;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c8/50/Guia1.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/21/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_21_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=270;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e6/9b/1. Presentacio´n mo´dulo Gestio´n en ambientes de aprendizaje emergentes..pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.4.3.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ef/be/M2S11_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b4/1e/M2S3_R8.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=255;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ea/ad/MEN_ESC_C2_M3_VS01_INFOGRAFIA_compressed.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.2.4.7.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/118/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_118_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=187;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c2/8a/MEN_PTA_C6_ANEXO1_ROLES.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.1.1.9.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a0/c1/MEN_PTA_C2_ANEXO1_FICHAS_ROSADO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ca/d8/CPE_M2S7_PDF2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/86/2d/MEN_PTA_C5_INF01_V1 PDF.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.5.37.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.3.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.2.1.10.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/51/f5/CPE_MOOC_PDF9.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=373;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d8/80/Creacion de usuario y contrasena_1080p--converted.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.4.2.4.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=357;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7b/d9/Perrenoud - ABP ES.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.2.1.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d1/ee/CPE_M4S23_PDF1.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.6.42.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7a/8b/PROTOCOLO ACOMPAN~AMIENTO SITUADO CILO IV.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=251;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/75/dd/MEN_ESC_C1_M3_VT01_Ver02_Reducido.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=358;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f0/73/udea_g10par_cna_m4_inf08.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.1.10.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=270;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7b/91/Estructura del Módulo Taller Lenguaje_DEF.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.5.33.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=255;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c1/53/MEN_ESC_C2_M3_VT02_Ver3.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/0a/ee/CPE_M1S1_VT1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ed/d9/MEN_ESC_C4_M3_AN01_v02_reducido.txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/media/48/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_48_download.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.2.8.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=329;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b8/39/MEN_MEF_PR_VT05_ver1.1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f9/ba/M4S30_R8.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.1.1.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=225;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e7/36/Manual Teams.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.1.1.5.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ab/94/CPE_M4S30_PDF2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d8/bc/ElementosCaracterizacio´n.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=284;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ef/3e/Lección 3. B.E_Servicios y contenidos a enseñar desde la Biblioteca.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.2.1.9.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ad/55/MEN_PTA_C3_INF02_V2.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/contenidos/potenciando-habilidades-socioemocionales#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_potenciando-habilidades-socioemocionales.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=205;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d4/91/Cavanzada_M3_2015.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=328;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a3/35/ANEXO MT 0. PRESENTACIÓN Y ESTRUCTURA MÓDULO TALLER MATEMÁTICAS CICLO I-16-06-2021.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/98/70/Atencion_educativa.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9c/4c/04Soc_02Pla_26.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e9/45/M3S15_R3.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/60/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_60_download.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/contenidos/material/flores-caidas#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_flores-caidas.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b4/db/MEN_PTA_C5_PROTOCOLO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea2_ruta1_mod2.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Secretar%C3%ADas%20de%20Educaci%C3%B3n/Conexi%C3%B3n%20Inclusi%C3%B3n/M%C3%B3dulo%202/audio/linea2_ruta1_modulo2_POD.txt;False;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.5.35.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.4.13.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f8/45/MEN_PTA_C5_PROTOCOLO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.6.30.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=251;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c0/cd/MEN_ESC_C1_ M3_Vs01_Version2.txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/basica-primaria/educacion-en-la-ruralidad-escuela-nueva-ciencias-sociales#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_basica-primaria_educacion-en-la-ruralidad-escuela-nueva-ciencias-sociales.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=332;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e9/fb/Modulo_3_Referencias bibliográficas.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/165/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_165_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=344;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d0/4a/Conexión Emociones_ Grupo 4-20210920_160136-Grabación de la reunión.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/88/4f/MEN_PTA_C3_ANEXO2_SITUACIONES.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.2.2.4.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=373;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a7/0f/VIDEO ANIMADO DE LA RUTA DE CONVIVENCIA ESCOLAR--converted.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.6.43.txt;True;True;txt
